org_id,pc1,pc2
ORG_475324778,0.07637029,-0.06270361
ORG_475370236,-0.21492042,-0.028954772
ORG_475553838,0.018372409,-0.055677332
ORG_476026094,0.03739331,-0.05239082
ORG_880914293,0.017431006,0.05126837
ORG_874414705,-0.02916691,-0.22078505
ORG_874193718,0.16341075,0.13700657
ORG_133877923,0.070302315,-0.22717735
ORG_510667165,0.06734845,0.28792477
ORG_873830472,0.09425639,0.19715053
ORG_133608977,0.11736647,0.33622354
ORG_133587245,-0.05649968,-0.015132864
ORG_521052470,0.103748776,-0.0783181
ORG_872756845,0.017613944,-0.07156897
ORG_872604052,-0.028782334,-0.15215266
ORG_871786471,0.072307356,0.2153176
ORG_521432995,-0.021659687,-0.09388281
ORG_521580860,-0.045228593,-0.08530035
ORG_521645117,0.03343699,-0.02774327
ORG_116077398,0.03119688,-0.08424651
ORG_863401416,0.08734456,0.22587363
ORG_863307113,-0.060781084,-0.0467158
ORG_522126089,-0.18684295,-0.026075507
ORG_522126093,-0.18684295,-0.026075507
ORG_522169478,-0.05913489,-0.09966005
ORG_862653491,-0.16288373,0.000538444
ORG_541021834,-0.0045707235,-0.07003671
ORG_112926319,0.060169525,-0.0128449
ORG_853992718,0.042669084,0.017491318
ORG_413894298,-0.03559263,-0.0679531
ORG_414502891,0.00077327265,-0.12430115
ORG_542025312,0.018117005,-0.06698813
ORG_414866268,-0.2767198,0.0010869448
ORG_851144038,0.038682643,-0.034073953
ORG_851008046,0.030399706,-0.04193329
ORG_066068891,-0.011675916,-0.07550439
ORG_850587097,0.032514066,0.15405934
ORG_845122063,-0.19598839,-0.057679497
ORG_550688911,0.022190439,-0.08252508
ORG_844970371,-0.16909735,0.019521227
ORG_844871419,-0.15163046,0.013531964
ORG_550767844,-0.0011871915,-0.07568873
ORG_066042524,0.041982796,-0.07984287
ORG_843211384,0.11173438,-0.19503587
ORG_561678839,-0.028688136,-0.15554167
ORG_061316627,0.035240322,-0.01765493
ORG_842938691,0.05228812,-0.10135361
ORG_432013922,0.06306435,-0.074605234
ORG_842459597,0.122206114,0.25513402
ORG_271039622,0.08958707,0.15398395
ORG_834669756,-0.01244325,-0.01996714
ORG_832915738,0.03014198,-0.060821515
ORG_832549383,0.094195664,0.20710517
ORG_832470933,-0.018054103,-0.13546725
ORG_582115472,0.06776004,0.007949763
ORG_611195659,0.016481355,-0.15195292
ORG_611206162,0.056402575,-0.066377684
ORG_611328609,-0.008729347,-0.14456809
ORG_611871313,0.019856364,-0.043662515
ORG_611974134,0.06521062,-0.054107573
ORG_651230006,0.1585611,0.2535067
ORG_651296049,-0.014284418,-0.1390907
ORG_651309886,0.10131147,0.18748868
ORG_680516051,-0.8360035,0.21551107
ORG_743168384,-0.8360035,0.21551107
ORG_743208438,-0.8360035,0.21551107
ORG_743259458,0.04809291,-0.06138076
ORG_043411945,-0.0041480474,-0.075581826
ORG_800197746,0.03739331,-0.05239082
ORG_823419897,0.016015137,-0.12165742
ORG_800359804,-0.50951236,0.02091362
ORG_800388299,-0.48732668,0.07099635
ORG_823293250,0.016379407,-0.059700787
ORG_260271018,0.0032531049,0.005552057
ORG_800583906,-0.29117933,0.034092788
ORG_800626308,-0.28287435,-0.18632294
ORG_823164153,-0.028286226,0.0071420926
ORG_800684508,0.083719335,0.19688824
ORG_800731437,0.011708278,0.029836811
ORG_810607639,0.114371225,0.06216979
ORG_810855076,0.0036165405,-0.15493308
ORG_811122817,0.0756407,0.18466774
ORG_811200552,0.07122827,0.21145092
ORG_260456660,0.11676883,0.17658886
ORG_811674701,0.087125815,-0.10453361
ORG_811677910,-0.17918079,-0.07119918
ORG_270606973,0.030761745,0.00287345
ORG_812693372,0.05353374,-0.04184638
ORG_821613884,0.120253235,-0.062090386
ORG_821497375,0.11253958,-0.034137778
ORG_821469026,0.055741783,-0.061609525
ORG_813429468,0.03469668,-0.09183157
ORG_820925930,0.116626695,0.20168394
ORG_814192775,-0.028722253,-0.08550333
ORG_814462448,0.005224522,-0.14130735
ORG_043095401,0.03855406,-0.02318285
ORG_814625704,-0.040257916,-0.015643926
ORG_815109948,-0.0077196644,-0.11087173
ORG_815212689,0.021980131,0.009199893
ORG_815393250,0.046508662,0.16618095
ORG_820598790,0.022596559,-0.09814664
ORG_261086798,0.12385574,0.21966124
ORG_821019008,0.068454094,-0.09095828
ORG_821036933,0.008864381,-0.08930297
ORG_821420999,-0.18264684,-0.006070643
ORG_821615621,0.04208445,-0.09419184
ORG_821691702,0.0016608431,-0.16481707
ORG_822230278,-0.25257322,0.016831314
ORG_822435395,0.114845045,0.17495619
ORG_822487495,0.017659986,-0.011038769
ORG_822614201,0.10000629,0.19355491
ORG_261297475,0.018608196,-0.049505502
ORG_823113135,-0.03673648,-0.14856741
ORG_042726191,-0.0057663256,-0.19100301
ORG_823637480,0.08355689,-0.109798074
ORG_812780081,0.06309565,-0.19424145
ORG_823765799,0.030562945,0.028464312
ORG_812551081,-0.047864977,-0.07712503
ORG_824400720,0.1430557,0.28579766
ORG_824567096,-0.023006054,-0.12500288
ORG_824606424,0.09757073,0.15364265
ORG_824686032,-0.18290716,-0.05885005
ORG_825186340,-0.03887082,-0.061473552
ORG_825343975,0.10199589,0.25581157
ORG_825465781,0.03739331,-0.05239082
ORG_830541437,0.1463467,0.1683924
ORG_830588063,0.048818696,-0.061423775
ORG_811389819,0.10626454,0.26725262
ORG_830636814,-0.03366839,-0.15304676
ORG_830869420,-0.24670573,0.011473251
ORG_811165470,-0.025619084,-0.09536445
ORG_261537451,-0.48732677,0.07099636
ORG_810953304,0.026672369,0.0046152845
ORG_831308796,-0.12800461,0.029500278
ORG_453955789,0.011765503,-0.05175867
ORG_831438893,-0.0077321907,-0.14465381
ORG_831637501,0.0614632,-0.1517252
ORG_810620227,0.11696659,0.24885894
ORG_832010667,0.09988928,-0.14089525
ORG_832020952,0.04407183,-0.05212571
ORG_832041180,-0.08874618,-0.11704329
ORG_832745336,0.06409922,-0.1261258
ORG_833374206,0.026314143,-0.07823336
ORG_834331282,0.089163564,0.16502365
ORG_841747760,0.1114117,-0.03261727
ORG_841801485,0.11998304,0.24862263
ORG_842196346,-0.0100739235,-0.08712136
ORG_842498529,0.05191771,-0.0654097
ORG_262072106,-0.057944227,-0.1627259
ORG_842890307,0.034134056,-0.18568315
ORG_843000986,-0.02475177,-0.07480735
ORG_611786875,0.14711542,0.14115085
ORG_843131427,0.016859015,-0.14623629
ORG_843140712,0.11336087,0.28097126
ORG_237138678,0.012096236,-0.013648091
ORG_843404939,0.04555882,-0.16562209
ORG_843585323,-0.110051334,-0.06205636
ORG_843879081,0.014351917,-0.1244288
ORG_843923896,0.10684682,0.24178803
ORG_844409476,-0.48732668,0.07099635
ORG_562663114,0.038122706,-0.020413827
ORG_844552324,0.04866446,0.084113106
ORG_844585430,0.061708316,-0.06762091
ORG_845060194,0.06379798,0.116911165
ORG_030265855,-0.038357686,-0.011113594
ORG_845098986,-0.17101808,-0.050613236
ORG_850618002,0.057753056,0.17127419
ORG_850833911,-0.008507005,-0.1070368
ORG_850837360,-0.24051738,-0.014594422
ORG_850948146,-0.08907429,-0.057333995
ORG_262426081,0.13268442,0.103216045
ORG_851485804,0.058528583,0.17826611
ORG_851587944,0.015799215,-0.023782589
ORG_852038140,-0.06240127,0.0076642046
ORG_852838664,-1.28737465e-05,-0.047031447
ORG_853069001,-0.041954365,-0.16737333
ORG_853488624,0.057702724,0.21491486
ORG_853515239,-0.23593089,0.00814491
ORG_510654660,-0.058046747,-0.06255945
ORG_853940927,0.02456081,0.021370031
ORG_854041760,0.042196266,-0.13895255
ORG_300290304,0.1669982,0.28817844
ORG_861121507,-0.8360035,0.21551107
ORG_861193420,0.026482956,-0.01589327
ORG_862903877,0.036234573,-0.1077945
ORG_862973147,0.14436187,0.21933496
ORG_863528171,0.0033036913,-0.10863064
ORG_870917128,0.1391723,0.30067235
ORG_262839648,0.11761271,0.17551985
ORG_871434832,-0.012033004,-0.12304445
ORG_871562866,0.1030805,-0.06898597
ORG_871947923,0.12138046,0.18835685
ORG_872239628,0.08579922,0.21956278
ORG_872455503,0.10096046,0.18292232
ORG_873356828,-0.025235167,0.04716939
ORG_873603906,-0.04430503,-0.012495174
ORG_263040518,0.0472933,-0.05359289
ORG_873876028,-0.0077321907,-0.14465381
ORG_873944660,0.07159465,-0.08046042
ORG_874466954,0.07565207,0.14653891
ORG_880722366,0.04433698,0.0053623533
ORG_881215038,0.09723531,0.18480684
ORG_881348141,-0.25028688,-0.014200754
ORG_881684930,0.0044071167,-0.07754845
ORG_016055267,0.09700673,0.18631724
ORG_881791906,-0.07783052,0.0550125
ORG_881981480,-0.011540475,-0.14845519
ORG_994863782,0.055799056,-0.12737682
ORG_882720656,0.05312038,0.021127844
ORG_882865575,0.1412065,0.19896623
ORG_882994233,0.01213418,-0.038375765
ORG_883315671,0.06799707,0.07337205
ORG_263354875,-0.8360035,0.21551107
ORG_472713767,0.101298735,0.18028569
ORG_883722780,-0.026449293,-0.023902813
ORG_472644997,0.033744555,-0.0340222
ORG_883978387,0.090159655,0.13563536
ORG_884250034,-0.20747153,0.041740365
ORG_010941507,-0.054306384,0.015579966
ORG_010759946,0.055652812,-0.07484798
ORG_911875063,0.051530235,-0.15531482
ORG_912061892,-0.03930267,-0.11820484
ORG_471789351,0.08954497,-0.22468524
ORG_920313310,-0.13658103,-0.072590694
ORG_920461982,-0.14116217,-0.0038885719
ORG_920488531,0.009440963,-0.07929772
ORG_471569821,-0.039117806,0.05719153
ORG_920879500,-0.25247264,0.008923438
ORG_920946273,-0.023870941,0.015350552
ORG_921084986,0.0040108105,-0.09782875
ORG_010558111,0.008054246,-0.0435603
ORG_921647183,0.10949587,0.16626117
ORG_010538753,-0.07793043,-0.06353728
ORG_921994203,-0.59128594,0.17046165
ORG_471023290,0.054348204,-0.0704477
ORG_922175509,0.18173337,0.16753449
ORG_922196619,0.060175095,-0.025064614
ORG_922685019,-0.04444539,-0.033016827
ORG_010526755,0.034429073,-0.1445477
ORG_922905113,-0.21067256,-0.0077210073
ORG_923148277,0.06716059,-0.047086317
ORG_923245153,0.124715745,0.24022926
ORG_923425035,0.04885863,0.07571647
ORG_923731045,0.11091321,0.20182835
ORG_923822998,-0.0066010966,-0.11226527
ORG_924000213,0.043274444,-0.05398146
ORG_924009925,-0.013451707,-0.14702101
ORG_264045195,0.06346107,-0.06814183
ORG_931358399,0.003743612,0.007023879
ORG_931519034,0.05161663,-0.09433195
ORG_931540361,0.17335933,0.25728464
ORG_464827590,-0.25214037,-0.028994918
ORG_010481088,-0.052005474,-0.04334058
ORG_932598905,-0.17574024,-0.037799556
ORG_932693105,0.01923606,-0.033360146
ORG_932707033,0.05366388,-0.095528826
ORG_932920323,0.06987159,-0.0048819664
ORG_933192155,0.035808444,-0.099055305
ORG_933213165,0.029294945,-0.1902567
ORG_933821421,-0.22427411,-0.04938002
ORG_933937480,0.10411874,-0.07599297
ORG_934212996,-0.13776657,-0.07940924
ORG_934289290,0.057867475,-0.115977615
ORG_934416539,0.09810741,0.27113178
ORG_934535045,-0.2696672,0.08879882
ORG_934597036,-0.0029352836,-0.08152649
ORG_934604114,-0.1622957,-0.014771741
ORG_990427833,0.036246493,-0.12671669
ORG_991644687,-0.14540377,-0.04295034
ORG_991656288,0.045857724,0.037934985
ORG_463055249,0.056746818,-0.17139173
ORG_991918704,0.056410316,0.041889086
ORG_992281703,0.06848335,0.13651013
ORG_992347551,0.03367077,-0.05309101
ORG_462852581,0.14411446,0.23916064
ORG_992979459,0.023703627,-0.054924738
ORG_461730296,0.03131552,0.14313246
ORG_993535334,-0.008000357,-0.04525383
ORG_461766337,0.0491677,-0.15372157
ORG_994175422,0.0027321097,-0.13050209
ORG_994185541,-0.016971624,-0.02986772
ORG_264446151,-0.012185279,-0.07488254
ORG_010659824,7.7349236e-05,-0.054963946
ORG_042103721,-0.02553819,-0.04315166
ORG_042718808,-0.034192767,-0.04836201
ORG_043294008,0.055160914,0.16888617
ORG_043575889,-0.0016751142,-0.095287405
ORG_060646636,0.00049060734,-0.018562656
ORG_066504128,-0.008965289,-0.1109364
ORG_112515790,-0.016528372,-0.030717703
ORG_113137126,0.1375737,-0.056522064
ORG_133376912,0.033907782,-0.10076927
ORG_133967303,-0.014477688,-0.12968795
ORG_136056738,0.04174277,-0.051943414
ORG_136142796,0.019120375,-0.047526177
ORG_136607761,0.13738312,8.273121e-05
ORG_200023318,-0.0022456297,-0.01314016
ORG_202759586,0.004086294,-0.14424555
ORG_204149465,0.043344084,-0.03044697
ORG_223233370,0.022727001,-0.057075728
ORG_223293378,0.083131835,-0.017370924
ORG_223654080,-0.12029183,0.023739666
ORG_223820759,0.09984282,-0.12491317
ORG_237069433,0.101676136,-0.20574212
ORG_237169070,0.034579914,-0.029017348
ORG_331249440,0.073297486,0.23734769
ORG_332445969,0.025929043,-0.15797454
ORG_332831355,0.06462991,-0.088475436
ORG_334445465,-0.27023974,-0.0226017
ORG_383786042,0.05201669,-0.07928957
ORG_392008597,0.036510248,-0.19008058
ORG_392227294,0.0646767,0.1196912
ORG_392658656,0.07301471,0.039469186
ORG_394834196,0.15558161,0.19859816
ORG_413306190,-0.15152515,0.05378271
ORG_413417078,0.044141598,-0.1948976
ORG_413737786,0.017987344,-0.11205504
ORG_413785671,0.024732633,0.06536164
ORG_415105836,0.012532189,-0.014659458
ORG_415218049,0.045325514,-0.013445765
ORG_422999642,0.01476753,-0.20458625
ORG_423313577,0.10862384,-0.015512054
ORG_432057040,0.023915002,0.044358343
ORG_464618710,0.09723348,-0.023270626
ORG_471029631,0.11935813,0.22727051
ORG_471545339,0.027366076,-0.10649696
ORG_471605315,-0.013820962,-0.118463926
ORG_475151949,0.022432668,0.027212562
ORG_510177067,0.0313577,-0.03528604
ORG_753015075,-0.021297397,-0.14551778
ORG_821927604,-0.04892998,-0.12540266
ORG_822360885,0.043458633,-0.08390333
ORG_824119604,0.02729039,-0.037335057
ORG_842145125,0.0028138845,-0.012373634
ORG_844727403,0.06625811,-0.06251838
ORG_861837259,-0.02300603,-0.0555445
ORG_871676125,0.04225603,-0.057366814
ORG_912004482,0.015064626,0.0047126636
ORG_912155475,0.02215828,-0.10577765
ORG_920362464,0.03537624,-0.0461209
ORG_921089029,0.024311585,0.43306312
ORG_923030161,0.0031677843,-0.07306884
ORG_923481793,0.14203307,0.17766526
ORG_923825912,0.03548127,-0.110597715
ORG_931721825,0.07964446,-0.06910674
ORG_932399590,0.11896134,0.20202339
ORG_933531016,0.032381725,-0.04412022
ORG_934435967,0.066542216,-0.08869303
ORG_990416635,-0.0069509754,-0.0023680353
ORG_990959010,-0.029341863,-0.0940196
ORG_991190697,-0.2152241,0.00722155
ORG_991752659,0.021729453,0.04041268
ORG_992492952,0.050602622,-0.09915788
ORG_993644617,-0.04509123,0.34433147
ORG_994084841,0.1871035,0.14013836
ORG_994493164,0.068327434,-0.054634094
ORG_994731969,0.06341946,-0.056362744
ORG_161628692,0.01945735,-0.0717111
ORG_232093074,0.0052719456,-0.0074297013
ORG_232331958,0.040292095,-0.06462644
ORG_232892416,0.07590228,-0.061138686
ORG_236201840,0.041848596,-0.08256779
ORG_237231195,0.021716133,-0.049829766
ORG_237334953,-0.0033913886,-0.08403942
ORG_237511831,-0.056089155,-0.02407912
ORG_251154678,-0.015539802,-0.02055684
ORG_251845200,0.049290445,-0.00577623
ORG_260541652,0.13222744,0.23259504
ORG_270169119,0.107269,0.14396173
ORG_271348646,-0.0013537072,-0.04705145
ORG_274830535,-0.012679242,0.016859768
ORG_300317658,0.00557094,0.04955241
ORG_300496901,0.036110822,0.15821934
ORG_311063977,0.064420894,-0.075334765
ORG_311143262,0.06523542,-0.050007753
ORG_311192429,0.07759304,-0.016285963
ORG_311532230,0.073337495,-0.061024405
ORG_320224505,0.081363976,-0.038839594
ORG_331240950,-0.13748409,-0.04335528
ORG_331907377,0.07120338,-0.040065553
ORG_331990818,-0.057541396,-0.09743408
ORG_332298679,0.11635357,0.24322233
ORG_332846804,0.007155838,0.025807755
ORG_333613895,-0.10069018,0.0027427624
ORG_333728541,0.08898969,-0.069378436
ORG_333903607,0.1461413,0.15696336
ORG_334430355,0.019396698,0.0698719
ORG_334861675,0.11899407,0.18324745
ORG_341906939,0.10556425,0.07340714
ORG_351074610,0.06115326,-0.024477953
ORG_356031006,-0.012617085,-0.033719983
ORG_363309659,0.015105032,0.003180129
ORG_363463121,0.059040762,0.00035633045
ORG_363614451,0.084942296,-0.07853557
ORG_363719546,0.07626287,0.0035932239
ORG_363739958,0.03341057,-0.04669911
ORG_364580171,0.047404427,-0.04116276
ORG_381485340,0.075320095,-0.04480932
ORG_382462815,0.038896445,0.014137409
ORG_384035004,0.035029676,-0.0028540618
ORG_391661743,-0.04858613,-0.0887547
ORG_392378631,0.008824266,0.07215727
ORG_392736347,0.035633795,-0.20621955
ORG_392881840,0.00064735627,-0.022178799
ORG_393292997,-0.022318618,-0.078890786
ORG_393449903,0.031811226,0.038409892
ORG_393525098,0.03465136,-0.046598755
ORG_393582690,0.039866656,-0.1185314
ORG_394723779,0.10047931,0.25454113
ORG_411349412,0.012415581,-0.058124546
ORG_411875159,0.04714944,-0.044873666
ORG_412605920,0.016205825,-0.16984576
ORG_412660988,0.02865611,0.18904568
ORG_412724113,0.021617532,-0.041373823
ORG_413033599,0.025624383,-0.092203416
ORG_413090181,0.10451232,0.28232798
ORG_413394477,0.120603696,0.20668863
ORG_413419823,0.1420113,0.15476424
ORG_413475697,0.0602144,-0.13155307
ORG_413649369,0.07148971,-0.07888826
ORG_413675917,0.010914133,-0.033495266
ORG_413685056,-0.31582522,0.05859457
ORG_413765078,0.120689094,0.19424963
ORG_413900030,-0.36629778,0.04809072
ORG_413923418,0.007300617,0.004586432
ORG_413957264,0.030519372,0.011057645
ORG_414023129,0.021792708,-0.049639996
ORG_414456341,-0.04484476,-0.008106806
ORG_414712542,0.13511568,0.13321917
ORG_414827065,0.084631965,-0.06695321
ORG_415045627,0.13303617,0.10974286
ORG_420681060,0.093488865,-0.05771411
ORG_421951821,-0.018746696,-0.004150846
ORG_422222279,0.033388615,0.15388305
ORG_422341882,0.110350065,0.06991168
ORG_422578449,0.069866516,0.24807929
ORG_422726673,0.11848116,-0.04915475
ORG_422734408,-0.07902915,0.23539494
ORG_422774639,-0.0027020955,-0.08678484
ORG_423054216,0.15880176,0.30160567
ORG_423876634,0.028154349,-0.06648918
ORG_450527552,0.00070772215,-0.053129204
ORG_454182958,0.028320586,-0.023703108
ORG_454510177,0.08709461,-0.024674451
ORG_455319113,-0.24970745,0.015643971
ORG_460982756,0.02836618,0.15516995
ORG_465299293,-0.08930654,-0.009193992
ORG_470677769,-0.010711877,-0.036343843
ORG_471500852,0.2044284,0.2406813
ORG_472978574,-0.023363182,-0.073765256
ORG_473151827,-0.018428534,0.07630834
ORG_475498680,0.088628285,-0.013666029
ORG_510652020,0.168964,0.12219325
ORG_520823353,0.076985106,0.046765532
ORG_521512610,0.060539883,-0.061403118
ORG_521946066,-0.0117754275,0.05581229
ORG_561581742,0.04054687,0.044407092
ORG_561755090,0.046262775,0.16484104
ORG_570952092,0.070538394,0.026222063
ORG_571241282,0.053874142,-0.0035731348
ORG_800236524,0.059648402,-0.010121263
ORG_811961036,0.08507205,0.036214627
ORG_815287381,-0.043814078,-0.055057686
ORG_821666957,-0.05553391,-0.12400859
ORG_821681189,-0.23555617,-0.029611837
ORG_822631051,0.0014545821,-0.022069383
ORG_823111568,-0.24970745,0.015643971
ORG_824175653,0.03224727,-0.13849132
ORG_833345333,0.059068568,-0.066646755
ORG_833857213,0.1767206,0.16943292
ORG_834513582,0.039753404,-0.067301705
ORG_853102286,-0.12457693,-0.06801272
ORG_863783407,0.042855844,0.052561503
ORG_873532190,-0.030392874,-0.017213339
ORG_874030884,0.11951666,0.15266427
ORG_881862453,0.043448683,-0.021813573
ORG_882166574,0.07281709,0.12561825
ORG_882305380,0.07439336,0.030884877
ORG_900436418,0.10080517,-0.0023809818
ORG_920941272,0.055933315,-0.036285564
ORG_921358892,0.057254422,-0.10137174
ORG_922643719,-0.039169583,-0.026293596
ORG_922674405,-0.005997018,0.03447954
ORG_923962501,0.22502807,0.27159542
ORG_934479115,0.015455261,-0.15655631
ORG_990657030,0.075269215,-0.23710454
ORG_991253431,0.031920683,0.04598454
ORG_991534158,0.13229805,0.2783437
ORG_991759471,0.044580422,-0.13920316
ORG_992208832,0.06991554,-0.0789657
ORG_992532325,-0.0027586955,-0.11422168
ORG_992715802,0.06761517,0.19741209
ORG_993113078,0.033744145,-0.02740483
ORG_993799188,0.1620665,0.07457875
ORG_994003430,0.025284253,-0.121981926
ORG_994425372,0.011158826,-0.025001256
ORG_994495322,0.028085252,0.27258703
ORG_994714407,-0.059226673,0.039384026
ORG_994803352,-0.115303665,0.029238714
ORG_913940433,-0.02588355,-0.026542017
ORG_913343111,-0.23555617,-0.029611837
ORG_930932216,0.1412065,0.19896623
ORG_917849591,0.006039269,-0.06743537
ORG_987760498,0.102188304,-0.021780534
ORG_942673319,0.024640016,-0.18009304
ORG_914958046,0.037716478,0.20025359
ORG_923164984,0.13787134,0.08720404
ORG_914078457,-0.14982423,-0.08026697
ORG_925940107,-0.029578729,-0.030009763
ORG_948942726,0.1539476,0.16432367
ORG_933241898,-0.008731524,-0.112772584
ORG_981308073,0.027695827,0.3085071
ORG_915794568,0.114845045,0.17495619
ORG_922402383,-0.020173093,-0.11646977
ORG_922191277,-0.039673742,0.22961186
ORG_931182733,-0.07902915,0.23539494
ORG_919433365,0.08579922,0.21956278
ORG_921396319,0.049522787,-0.09976646
ORG_919099541,0.11951666,0.15266427
ORG_950263768,-0.010362636,-0.06541504
ORG_915394404,0.10297767,0.10051698
ORG_922041937,-0.014284418,-0.1390907
ORG_924662434,0.07511004,0.062026612
ORG_928095488,-0.3093034,0.036899775
ORG_921414663,-0.25812554,-0.057409104
ORG_927336610,0.006984137,-0.21446836
ORG_961709916,-0.15174098,0.012321606
ORG_916434609,0.03465136,-0.046598755
ORG_973477303,0.12455119,-0.035372365
ORG_978936126,-0.006086224,-0.068154395
ORG_926640184,-0.104583405,-0.035849463
ORG_923499737,-0.20734558,0.038085166
ORG_921125610,0.060198043,0.03508609
ORG_919162215,0.02506553,-0.10968434
ORG_934909777,0.08283017,0.15289418
ORG_970885576,0.05759745,-0.0060282047
ORG_910650196,0.09885003,-0.058523946
ORG_921106574,0.08355689,-0.109798074
ORG_964236301,-0.013203131,-0.12829973
ORG_911449354,0.12138046,0.18835685
ORG_921031363,-1.28737465e-05,-0.047031447
ORG_932939326,0.058528583,0.17826611
ORG_911983020,0.0016214581,-0.16345419
ORG_945002097,0.124715745,0.24022926
ORG_916610348,0.09542756,-0.06985747
ORG_918575461,0.118962415,0.18780693
ORG_919864409,-0.07344088,-0.036558494
ORG_922918467,0.0663319,-0.17748316
ORG_978029671,0.07676058,-0.1050138
ORG_912029710,0.044598665,-0.1360213
ORG_997198422,0.08394475,0.15391022
ORG_926306867,-0.041062884,-0.1226173
ORG_925239928,0.04725835,-0.21394637
ORG_913787699,0.08317158,-0.071811706
ORG_924527933,0.050829176,-0.21825387
ORG_922130802,0.08954497,-0.22468524
ORG_927128488,0.055160914,0.16888617
ORG_915103394,-0.028722253,-0.08550333
ORG_924439087,-0.033126064,-0.039990745
ORG_915752984,0.13143173,0.2401203
ORG_914126498,0.019576065,-0.041322887
ORG_921993537,0.14279763,0.21553788
ORG_981306897,0.0029021418,0.21354985
ORG_912536098,0.023100162,-0.05828869
ORG_926371579,0.014702342,-0.25371492
ORG_919653147,0.12797958,0.17849635
ORG_986264099,-0.12029183,0.023739666
ORG_920566785,0.04208445,-0.09419184
ORG_916803484,0.029294936,-0.19025673
ORG_917843400,-0.01805411,-0.13546726
ORG_910364688,0.17023276,0.11105018
ORG_922863613,-0.046919867,-0.1277541
ORG_910681990,-0.28205687,0.036698755
ORG_916218859,0.05595411,-0.067370474
ORG_925661760,-0.04493877,-0.0005352501
ORG_919836125,0.12556934,0.2762798
ORG_992694191,-0.021224702,-0.13942394
ORG_921933529,-0.005473958,-0.12196031
ORG_934438999,0.03101954,0.2733154
ORG_912457900,-0.045836408,0.031526122
ORG_921612178,0.0050602835,-0.07436585
ORG_913396127,0.077227496,-0.018227303
ORG_920696173,-0.008729347,-0.14456809
ORG_966037431,0.0027801662,-0.13652016
ORG_925443938,0.016481355,-0.15195292
ORG_946342974,0.075320095,-0.04480932
ORG_918874017,0.14038645,-0.05892966
ORG_919061552,-0.004491232,-0.14823738
ORG_919429045,-0.35976216,0.10650636
ORG_916687252,0.13229805,0.2783437
ORG_920223589,-0.08601271,0.028658751
ORG_925566153,0.0326932,-0.05080004
ORG_963457966,-0.39264435,-0.029601991
ORG_910628410,0.035570476,-0.085083194
ORG_929403413,-0.0097686015,-0.18526092
ORG_922892293,-0.007627658,-0.25858906
ORG_994881787,0.02755159,-0.05109943
ORG_930129151,-0.019711476,0.20312849
ORG_914529725,0.038107097,-0.04950203
ORG_926637582,0.05265926,-0.116073236
ORG_959746901,-0.047401045,-0.06288384
ORG_926006818,0.14282688,0.21536018
ORG_924514188,-0.021925014,-0.039394837
ORG_983597733,-0.04516263,-0.11590665
ORG_939119200,-0.04509123,0.34433147
ORG_957373776,-0.04858613,-0.0887547
ORG_911730176,0.0033036913,-0.10863064
ORG_911217533,0.1767206,0.16943292
ORG_923078479,0.059528615,-0.013087329
ORG_923132098,0.006618394,0.32516745
ORG_910394108,0.00084255304,-0.05117452
ORG_918978041,0.0229728,-0.12211942
ORG_964726393,-0.047165003,0.0027554845
ORG_910050197,-0.0011871993,-0.075688735
ORG_930854028,-0.30395538,0.07271746
ORG_915404667,-0.02290623,-0.07634491
ORG_949135952,0.056116603,-0.03673016
ORG_925187820,0.14129366,0.19335032
ORG_910287618,0.0041467086,0.057542812
ORG_923787426,0.01476753,-0.20458625
ORG_910612208,0.106986314,0.24863191
ORG_978599701,0.051718913,0.0029026838
ORG_918869380,0.032285664,-0.06991689
ORG_925167454,-0.1046916,-0.061474204
ORG_921732950,0.132066,0.10387983
ORG_918724750,0.042731166,-0.046527408
ORG_924225751,-0.00015086125,-0.060065202
ORG_988621500,0.07646012,0.14587241
ORG_927640739,0.16293097,0.32684872
ORG_927964046,0.11208657,0.296705
ORG_931742803,-0.022919368,-0.03421462
ORG_924264675,-0.078058705,0.02872668
ORG_969077009,0.12561232,0.29699388
ORG_917904249,0.032064594,-0.009401048
ORG_912795473,0.038113095,-0.26633233
ORG_916106562,0.07667434,-0.059501715
ORG_917419124,-0.8360035,0.21551107
ORG_912500538,0.084080756,-0.060522877
ORG_958853723,0.06734845,0.28792477
ORG_923483971,0.12979218,0.17171976
ORG_911962052,0.0794697,0.08064553
ORG_925367047,0.06991554,-0.0789657
ORG_913637267,0.068596944,-0.13794157
ORG_927099482,0.054872528,0.015437865
ORG_911935080,0.07858724,-0.03333507
ORG_941448162,0.10000629,0.19355491
ORG_914885013,0.06761517,0.19741209
ORG_929067029,-0.28287435,-0.18632294
ORG_910163966,0.04990119,-0.10737189
ORG_915549528,0.09678585,-0.06770459
ORG_923331134,0.07301471,0.039469186
ORG_927028417,0.05219846,-0.09101822
ORG_922320692,0.02878906,-0.044259377
ORG_982257031,-0.27500162,0.0060400562
ORG_910062403,-0.054881096,-0.011402359
ORG_919476988,0.11594935,-0.13011424
ORG_916696491,0.02808526,0.27258706
ORG_965258117,0.039859053,0.007394404
ORG_920497541,-0.011215154,-0.11446719
ORG_915350780,-0.004847133,-0.13341793
ORG_924601946,0.1669982,0.28817847
ORG_919221818,-0.057541396,-0.09743408
ORG_923364739,0.138025,-0.015524244
ORG_917825606,0.009239272,-0.2779159
